Symbol,Name,Sector,Industry,Type,MarketCap,Price,NAV,Analyst Rating,Rating Source,Rating Updated ET,Price Target High,Price Target Average,Price Target Low,Price Target Updated ET,1D,1M,3M,6M,YTD,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,Since Inception,Short Buy,Long Buy,Fundamental Buy,Short Signal New,Long Signal New,Signal Reasons,Signal Updated ET,Short Signal Score,Long Signal Score,Return Basis,Snapshot Updated ET,Universe Source
NEE,NextEra Energy Inc. Common Stock,Utilities,Electric Utilities: Central,Stock,170716456625.0,81.83999633789062,,Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",114.0,98.38889,55.0,"Aug 30, 2026 01:03:40 PM EDT",-1.2154981866524084,-6.226062448750513,-4.540440332369034,-11.422235793901104,4.1675641105070715,15.47525854407934,21.46454142112175,-25.293001631645062,-8.544068847412966,23.39262077628499,30.06430497184198,42.6858371629467,14.303758995201111,34.39596315738645,18.429760749485414,0.7507784782109672,27.921027573454204,27.99979309152758,17.923930251484133,21.864075519293948,2.436178265867861,8.714095210007766,-23.463953875406528,27.944336461480802,35.46781002387738,,False,False,False,False,False,,"Aug 30, 2026 01:03:40 PM EDT",0,3,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
UBS,UBS Group AG Registered Ordinary Shares,Finance,Major Banks,Stock,170378595719.0,54.900001525878906,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",62.6,55.03333,50.0,"Aug 30, 2026 01:03:40 PM EDT",0.9933791564831429,2.828249023211704,16.61002419431945,35.93112027684726,21.607126093330976,57.712063257582955,0.6964619803859984,69.85118463557889,7.395112565930417,29.43012170293016,19.510857429322193,7.154086272083426,-32.68080537557998,21.53780515899704,-14.365273266377388,16.532615345296552,-11.428587356425457,22.299902566648,33.051537012787115,-28.17242143518207,6.189541689889366,8.461547880105403,-68.91304366510734,-23.75270398276791,26.810328114680647,,True,True,True,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",6,6,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
DE,Deere & Company Common Stock,Industrials,Industrial Machinery/Components,Stock,170149657100.0,630.3300170898438,,Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",804.0,665.3477,500.0,"Aug 30, 2026 01:03:40 PM EDT",1.231819014570279,5.147888617426943,16.559779379764052,0.6514310675507007,36.13681217544207,11.385248764827827,7.555397491396509,-5.480048417049376,26.58716909314529,28.859167765808213,57.957593679070165,18.295470185116724,-2.895791254474711,54.829540887853256,38.93913605653672,-11.260795889766017,-0.5461279373025985,8.221405880068966,14.285384543764778,-4.9807769139376905,56.33494299843835,44.85825438424173,-58.05624563005915,98.64750738142266,42.285798594300815,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive | Consensus confirmation: Nasdaq Buy,"Aug 30, 2026 01:03:40 PM EDT",6,6,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
BA,Boeing Company (The) Common Stock,Industrials,Aerospace,Stock,165835437596.0,209.82000732421875,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",305.0,274.84616,246.0,"Aug 30, 2026 01:03:40 PM EDT",-0.03334702255144428,-5.015838333367184,-9.227768607174525,-7.78358526352243,-3.362190473995119,22.66666390801553,-32.09545096552553,36.836577324506116,-5.379496044629761,-5.9515978602623925,-33.89809232926568,3.338221382465467,11.501677859636604,94.71504904373596,11.30879599955803,14.065120888805493,-2.5465198586560933,84.72282846446146,5.217750102677843,15.147025136874358,23.574805408427512,31.788593554514087,-50.06665000267814,-0.10933891806785834,28.392795998312835,,False,True,True,False,True,Fundamental/consensus: Nasdaq Strong Buy,"Aug 30, 2026 01:03:40 PM EDT",1,1,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
WDC,Western Digital Corporation Common Stock,Technology,Electronic Components,Stock,165650536721.0,459.45001220703125,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",1050.0,664.9167,420.0,"Aug 30, 2026 01:03:40 PM EDT",-0.5519454097335008,-13.805712301852434,-13.486228599773176,64.38674367834341,166.90066536991742,283.6785159659243,13.862892927229996,65.99049645344483,-51.617855274960256,17.728836091676857,-10.885224581525431,77.14193322047554,-51.90290185009153,19.828719917975835,17.477704446549126,-44.2655554591054,33.99468811992878,100.8256752381723,39.06815202918161,-8.702044069240856,-23.216315265823052,285.5894708473099,-62.09863750608593,47.6539212433154,9.940910228511557,,False,True,True,False,True,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",1,6,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,Finance,Commercial Banks,Stock,165560092300.0,29.0,,Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",28.58,24.52667,21.0,"Aug 30, 2026 01:03:40 PM EDT",1.080513977594344,5.072462315870885,23.984612042505415,29.291873814596812,28.293483873020065,153.99495920427438,14.196116784290913,62.48126504910159,10.096127272180011,22.05653945147583,-6.307499577400543,11.067707808382131,-36.25974119420147,31.099447050412763,-1.318430246388147,-19.32722072852592,-20.537229672681246,39.578537089335185,18.186049643860947,-9.222997856584513,-39.55303606516025,53.31026805860586,-45.50560249137443,4.615047760377977,39.31442822377531,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive | Consensus confirmation: Nasdaq Buy,"Aug 30, 2026 01:03:40 PM EDT",5,6,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
UBER,Uber Technologies Inc. Common Stock,Consumer Discretionary,Business Services,Stock,160994588737.0,78.81999969482422,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",150.0,101.84913,70.0,"Aug 30, 2026 01:03:40 PM EDT",2.430153113378064,12.007953131212034,11.960224412566433,4.508090172930923,-3.536898081054596,35.460874499115455,-2.0302095276850896,148.96886710276283,-41.02075038815659,-17.78431312710631,71.48621517317014,,,,,,,,,,,,,,,,True,True,True,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Fundamental/consensus: Nasdaq Strong Buy,"Aug 30, 2026 01:03:40 PM EDT",6,4,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
PFE,Pfizer Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,Stock,159362873548.0,27.959999084472656,,Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",35.75,28.60577,25.0,"Aug 30, 2026 01:03:40 PM EDT",-0.2141376599242406,12.244075695477807,8.667415524939504,4.588539182891727,18.084943132455944,0.6470211569148621,-2.2170508441736403,-41.26411102618779,-10.407986176295614,66.69509775484343,3.069485142806272,-6.907921931759187,24.818943102614412,15.901756414102742,4.424867787001618,7.087970633601048,5.276435389502843,26.20623661061765,20.425169871224135,28.78409391065475,0.3151078271449892,8.200111419805811,-16.95792594125214,-8.135532129617085,15.25900947516683,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive | Consensus confirmation: Nasdaq Buy,"Aug 30, 2026 01:03:40 PM EDT",6,4,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),Consumer Staples,Beverages (Production/Distribution),Stock,158027021617.0,80.12999725341797,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",111.0,97.033,85.0,"Aug 30, 2026 01:03:40 PM EDT",1.3021476601341009,-6.977016692378458,0.1750211193740414,0.45664026508893674,26.98257961046082,30.119774369312257,-21.371426472096257,9.03942308749297,0.12114033561969606,-12.661973836032258,-13.967010872074415,27.687195254913387,-38.78685019830884,9.546443580951113,-12.718432628210563,14.955200484402953,8.677577080570753,25.565148271943052,46.5244238660228,8.87201367146897,10.900343623808538,,,,,,False,True,True,False,True,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",1,6,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
COP,ConocoPhillips Common Stock,Energy,Integrated oil Companies,Stock,156594340388.0,130.35000610351562,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",189.0,145.33333,126.0,"Aug 30, 2026 01:03:40 PM EDT",0.6408290639866587,10.240629030728222,15.124952478342868,16.512072932208643,42.31743054155679,-2.3411404973898597,-12.167348303624248,1.983129163823616,71.69180791750324,86.60125580725939,-36.035666488097796,6.62926522235705,15.628853080282523,11.946497649683142,10.13206589539324,-29.006687316449696,1.5110631055410773,27.077501799934577,9.198811944971919,10.987936788028563,38.73355130218139,2.789573940563872,-39.79124796312965,25.415042680483136,26.533235306006,,True,True,True,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",5,6,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
ETN,Eaton Corporation PLC Ordinary Shares,Technology,Industrial Machinery/Components,Stock,156439752000.0,402.7799987792969,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",534.0,475.5708,333.0,"Aug 30, 2026 01:03:40 PM EDT",-3.187195820902222,4.363247783160817,0.7915603350163947,8.041424176474731,27.515409377825083,-2.7895626412086094,39.51129364310661,56.22377494977984,-7.182542506087697,46.70212734822956,29.87815583730122,42.764730320988356,-11.58562225613995,21.54052879149142,33.81731033899107,-20.733763565646022,-8.22177897389047,44.17518709043138,28.589792124914617,-11.814393288167624,64.08722879696487,33.314573297197406,-47.16157684853787,31.534442649534977,14.417228971633001,,False,True,True,False,True,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",3,6,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
BKNG,Booking Holdings Inc. Common Stock,Consumer Discretionary,Transportation Services,Stock,154506372215.0,205.6300048828125,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",301.0,238.5,188.0,"Aug 30, 2026 01:03:40 PM EDT",1.5156039500497709,6.411715502712889,23.124258292031286,21.84485787837076,-3.5459863971188943,8.588279978962564,41.30703877377475,76.01623568458025,-16.00304484019176,7.720645209813881,8.449996893819357,19.235168821857364,-0.8816246410119133,18.53131429783148,14.989605251649163,11.817115193774264,-1.9089629521079732,87.3659761850564,32.64416133613075,17.059197195035836,82.9358017647483,196.55119347624012,-35.87847066952433,163.37998021734956,95.38532980226475,,False,True,True,False,True,Fundamental/consensus: Nasdaq Strong Buy | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",4,5,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
DHR,Danaher Corporation Common Stock,Industrials,Industrial Machinery/Components,Stock,151894196688.0,216.07000732421875,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",310.0,227.95651,195.0,"Aug 30, 2026 01:03:40 PM EDT",0.1808302400231332,10.144267391048857,18.52973998792635,3.0097871331280057,-5.215877672721381,0.35201404697595695,-0.3457763970373895,-1.2392653854544688,-19.020907994992953,48.566192418595165,45.33646947200651,49.55379230726944,11.804508342633424,20.01314771274336,73.07287521315364,9.040130960179859,11.585313618055526,38.31094710930489,19.05802180516998,-0.09026974339223504,25.694673436389337,33.1067260651833,-35.367895728613874,21.288342632779035,30.023524248288737,,True,True,True,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Fundamental/consensus: Nasdaq Strong Buy,"Aug 30, 2026 01:03:40 PM EDT",6,3,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
NOW,ServiceNow Inc. Common Stock,Technology,Computer Software: Prepackaged Software,Stock,149630140000.0,144.7100067138672,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",248.0,142.23174,72.0,"Aug 30, 2026 01:03:40 PM EDT",4.536599270646824,31.47088863003953,16.35442913733003,33.97833890545421,-5.5356064967637675,-27.748744980732564,50.054491816832325,81.95843790665698,-40.18425566950693,17.92780912472438,94.96669943092344,58.562200882104534,36.55188978774877,75.3968190843649,-14.117376417318006,27.57553915982205,21.139083212641285,86.51347962108676,,,,,,,,,True,True,True,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; 1-month momentum positive; 3-month momentum positive | Fundamental/consensus: Nasdaq Strong Buy,"Aug 30, 2026 01:03:40 PM EDT",5,4,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
TJX,TJX Companies Inc. (The) Common Stock,Consumer Discretionary,Clothing/Shoe/Accessory Stores,Stock,149267664744.0,135.1199951171875,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",198.0,170.4,125.0,"Aug 30, 2026 01:03:40 PM EDT",0.6705363495001615,-14.889909927833656,-12.40948632208082,-15.878826015403813,-11.220128409241292,28.726167998750718,30.56367171834613,19.689785026040816,6.7314728463578,12.82669187609251,12.254165869234157,38.75662440219963,18.942448873120355,3.461759494109895,7.357354036812325,4.606374304695526,8.836820966925284,51.71836561248742,32.95877374393712,47.39039394465494,23.05768451348189,80.51067166884447,-27.400189115226013,1.9688189555212565,24.050293547983557,,False,True,True,False,True,Fundamental/consensus: Nasdaq Strong Buy,"Aug 30, 2026 01:03:40 PM EDT",0,3,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
SONY,Sony Group Corporation American Depositary Shares,Consumer Staples,Consumer Electronics/Appliances,Stock,146805493987.0,24.850000381469727,,Strong Buy,Nasdaq Stock Screener analyst consensus,"Aug 30, 2026 01:03:23 PM EDT",34.0,30.0,23.0,"Aug 30, 2026 01:03:40 PM EDT",3.2405512942870196,9.134826007422658,15.206308451791738,7.762363213282031,-2.9296874563442543,21.321475529834544,12.492424569044402,24.95182529606328,-39.26418627916486,25.636800535948968,49.70196154074189,41.889478679251724,7.958473546789802,61.304941073398275,14.60209497459266,20.615209666096867,19.1888882414297,56.68223023473335,-36.535825928609434,-48.77884828639877,24.330220679406132,34.03003312769537,-59.20150152103911,27.340907788262637,5.502311644170965,,True,True,True,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Fundamental/consensus: Nasdaq Strong Buy,"Aug 30, 2026 01:03:40 PM EDT",6,4,Adjusted total return,"Aug 30, 2026 01:03:40 PM EDT",Nasdaq Stock Screener
